taxa	taxid	superkingdom	clade	kingdom	family	genus
Vibrio phage Pontus	2590874	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Thalassavirus
Aeromonas sp. FDAARGOS 1407	2778056	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Menghai flavivirus	1963247	Viruses	Riboviria	Orthornavirae	Flaviviridae	NA
Henunavirus SNUABM01	2844165	Viruses	Duplodnaviria	Heunggongvirae	NA	Henunavirus
Noxifervirus noxifer	2560671	Viruses	Duplodnaviria	Heunggongvirae	NA	Noxifervirus
Providencia phage vB_PreS-PibeRecoleta	2761109	Viruses	Duplodnaviria	Heunggongvirae	Casjensviridae	Redjacvirus
Spinybacked orbweaver circular virus 1	2293305	Viruses	Circularisvirus	NA	NA	NA
Thermococcus camini	2016373	Archaea	NA	NA	Thermococcaceae	Thermococcus
Streptomyces sp. SS52	2563602	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Pseudomonas sp. Colony2	2861799	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Moonbeamvirus moonbeam	2560334	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Moonbeamvirus
Escherichia phage vB_EcoS Sa179lw	2126819	Viruses	Duplodnaviria	Heunggongvirae	NA	Buchananvirus
Kuttervirus SeJ	2846113	Viruses	Duplodnaviria	Heunggongvirae	Ackermannviridae	Kuttervirus
Garlic virus B	12432	Viruses	Riboviria	Orthornavirae	Alphaflexiviridae	Allexivirus
Lactococcus sp. LG1074	2816909	Bacteria	Terrabacteria group	NA	Streptococcaceae	Lactococcus
Pseudomonas sp. I3-I5	2926671	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. HS6	2850559	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Candidatus Nitrosocaldus cavascurensis	2058097	Archaea	TACK group	NA	Candidatus Nitrosocaldaceae	Candidatus Nitrosocaldus
Squash mosaic virus	12263	Viruses	Riboviria	Orthornavirae	Secoviridae	Comovirus
Bean common mosaic virus	12196	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Annadreamyvirus blueeyedbeauty	2846394	Viruses	Duplodnaviria	Heunggongvirae	NA	Annadreamyvirus
Pseudomonas virus Pf1 ERZ-2017	2175295	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Teseptimavirus
Bat mastadenovirus D	2015372	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Mastadenovirus
Dietzia sp. DQ12-45-1b	912801	Bacteria	Terrabacteria group	NA	Dietziaceae	Dietzia
Streptomyces sp. CRSS-Y-16	2906474	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Synechococcus sp. KORDI-49	585423	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Pahexavirus P11	1982264	Viruses	Duplodnaviria	Heunggongvirae	NA	Pahexavirus
Woolly monkey sarcoma virus	11970	Viruses	Riboviria	Pararnavirae	Retroviridae	Gammaretrovirus
Harbinvirus bacchae	2734048	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Harbinvirus
Melon yellow mosaic virus	2575594	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Pseudomonas sp. BJP69	2597770	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Klebsiella sp. CTHL.F3a	2873296	Bacteria	NA	NA	Enterobacteriaceae	Klebsiella
Tardiphaga sp. vice154	2592814	Bacteria	NA	NA	Nitrobacteraceae	Tardiphaga
Rukutama uukuvirus	2734603	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Uukuvirus
Pepper chlorotic spot orthotospovirus	2734493	Viruses	Riboviria	Orthornavirae	Tospoviridae	Orthotospovirus
Abatino macacapox virus	2734574	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Orthopoxvirus
Sweet potato leaf curl virus	100755	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Escherichia virus PBECO4	2560463	Viruses	Duplodnaviria	Heunggongvirae	NA	Asteriusvirus
Efquatrovirus EF3	2560420	Viruses	Duplodnaviria	Heunggongvirae	NA	Efquatrovirus
Urbanus proteus nucleopolyhedrovirus	1675866	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Shuangao insect virus 7	1746063	Viruses	Riboviria	NA	NA	NA
Tequatrovirus effone	2844192	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Silviavirus SA11	1204543	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Silviavirus
Alternanthera yellow vein betasatellite	447606	Viruses	NA	NA	Tolecusatellitidae	Betasatellite
Brevundimonas vancanneytii	1325724	Bacteria	NA	NA	Caulobacteraceae	Brevundimonas
Thermotoga sp. 2812B	1157948	Bacteria	NA	NA	Thermotogaceae	Thermotoga
Aphid lethal paralysis virus	209529	Viruses	Riboviria	Orthornavirae	Dicistroviridae	Cripavirus
Apis mellifera filamentous virus	1100043	Viruses	NA	NA	NA	NA
Fusarium poae negative-stranded virus 2	1849545	Viruses	Riboviria	NA	NA	NA
Tuhoko pararubulavirus 1	2560824	Viruses	Riboviria	Orthornavirae	Paramyxoviridae	Pararubulavirus
Przondovirus BIS33	2733664	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Przondovirus
Spiroplasma atrichopogonis	1114980	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Culex pipiens-associated Tunisia virus	2079148	Viruses	Riboviria	NA	NA	NA
Caulobacter phage Cr30	1357714	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Hubei picorna-like virus 15	1923094	Viruses	Riboviria	NA	NA	NA
Gelderlandvirus stp4a	2560734	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Gelderlandvirus
Seoul orthohantavirus	1980490	Viruses	Riboviria	Orthornavirae	Hantaviridae	Orthohantavirus
Clostridium phage phi3626	190478	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Klebsiella phage KP179	2315700	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Jiaodavirus
Fletchervirus Los1	2560370	Viruses	Duplodnaviria	Heunggongvirae	NA	Fletchervirus
Streptomyces sp. CC0208	2306165	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Serratia sp. JSRIV004	2831895	Bacteria	NA	NA	Yersiniaceae	Serratia
Mydovirus Ro1	2846052	Viruses	Duplodnaviria	Heunggongvirae	NA	Mydovirus
Shirahamavirus PTm1	2846435	Viruses	Duplodnaviria	Heunggongvirae	NA	Shirahamavirus
Cellulophaga phage phi13:2	1328030	Viruses	Duplodnaviria	Heunggongvirae	Pachyviridae	Baltivirus
Thermotoga sp. RQ7	126738	Bacteria	NA	NA	Thermotogaceae	Thermotoga
Halobacterium sp. GSL-19	2812551	Archaea	Stenosarchaea group	NA	Halobacteriaceae	Halobacterium
Vectrevirus ACGC91	2733583	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Vectrevirus
Bradyrhizobium sp. TM102	2599819	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Haloprofundus sp. MHR1	2572921	Archaea	Stenosarchaea group	NA	Haloferacaceae	Haloprofundus
Mulberry vein banding virus	1266451	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	NA
Dhakavirus JS10	1914194	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Dhakavirus
Gordonia phage Dardanus	2588489	Viruses	Duplodnaviria	Heunggongvirae	NA	Dardanusvirus
Icerudivirus SIRV2	2845001	Viruses	Adnaviria	Zilligvirae	Rudiviridae	Icerudivirus
Pseudothermotoga lettingae	177758	Bacteria	NA	NA	Thermotogaceae	Pseudothermotoga
Saclayvirus Aci011	2734138	Viruses	Duplodnaviria	Heunggongvirae	NA	Saclayvirus
Gelderlandvirus s16	1913658	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Gelderlandvirus
Pahexavirus PHL112N00	1982285	Viruses	Duplodnaviria	Heunggongvirae	NA	Pahexavirus
Pahexavirus PAD20	1982271	Viruses	Duplodnaviria	Heunggongvirae	NA	Pahexavirus
Coopervirus stinger	1983119	Viruses	Duplodnaviria	Heunggongvirae	NA	Coopervirus
Helicoverpa armigera granulovirus	489830	Viruses	NA	NA	Baculoviridae	Betabaculovirus
Neodiprion abietis NPV	204507	Viruses	NA	NA	Baculoviridae	Gammabaculovirus
Corchorus yellow spot virus	403897	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Polynucleobacter sp. JS-JIR-5-A7	1758395	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Microcystis virus Ma-LMM01	340435	Viruses	Duplodnaviria	Heunggongvirae	NA	Fukuivirus
Saclayvirus Aci022	2734139	Viruses	Duplodnaviria	Heunggongvirae	NA	Saclayvirus
Salmonella phage vB_SnwM_CGG4-1	1815631	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Gelderlandvirus
Lindendrivevirus EB49	2734005	Viruses	Duplodnaviria	Heunggongvirae	Drexlerviridae	Lindendrivevirus
Pseudothermotoga elfii	38322	Bacteria	NA	NA	Thermotogaceae	Pseudothermotoga
Burkholderia sp. KBS0801	1179675	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Mesorhizobium sp. 131-3-5	2744520	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Watermelon mosaic virus	146500	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Wuhan arthropod virus 3	1923692	Viruses	Riboviria	NA	NA	NA
Klebsiella phage vB_KpnS_ZX4	2820395	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Salmonella phage vB_SenS_SB28	2591136	Viruses	Duplodnaviria	Heunggongvirae	NA	Macdonaldcampvirus
Kayvirus G1	292029	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Kayvirus
Psychrobacter sp. PAMC27889	2565557	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter alimentarius	261164	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Blochmannia endosymbiont of Camponotus sp. C-003	2945588	Bacteria	ant, tsetse, mealybug, aphid, etc. endosymbionts	NA	Enterobacteriaceae	Candidatus Blochmannia
Pectobacterium aquaticum	2204145	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Vibrio sp. sp1	2766781	Bacteria	NA	NA	Vibrionaceae	Vibrio
Pseudoalteromonas sp. JSTW	2752475	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas sp. SiA1	2839744	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudomonas sp. bs2935	1761895	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. R11-23-07	658632	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Cycloclasticus sp. P1	385025	Bacteria	NA	NA	Piscirickettsiaceae	Cycloclasticus
Polynucleobacter sp. UB-Raua-W9	1819736	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Wolbachia endosymbiont of Spodoptera picta	2769078	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Pepper cryptic virus 2	1050903	Viruses	Riboviria	Orthornavirae	Partitiviridae	Deltapartitivirus
Chilli veinal mottle virus	52280	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Rotterdam reptarenavirus	2170179	Viruses	Riboviria	Orthornavirae	Arenaviridae	Reptarenavirus
Imjin thottimvirus	2501369	Viruses	Riboviria	Orthornavirae	Hantaviridae	Thottimvirus
Ephemerovirus febris	1972593	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Ephemerovirus
Shahe hepe-like virus 1	1923415	Viruses	Riboviria	NA	NA	NA
Wenzhou picorna-like virus 40	1923627	Viruses	Riboviria	NA	NA	NA
Brochothrix phage BL3	764562	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Croceibacter phage P2559S	1176422	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Qingdaovirus J21	2734135	Viruses	Duplodnaviria	Heunggongvirae	NA	Qingdaovirus
Vibrio phage eugene 12A10	573172	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Drulisvirus KpV74	2733604	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Drulisvirus
Kuttervirus kv38	2169807	Viruses	Duplodnaviria	Heunggongvirae	Ackermannviridae	Kuttervirus
Tequintavirus fp01	2844254	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Tequintavirus
Lahexavirus lv44572	2843648	Viruses	Duplodnaviria	Heunggongvirae	NA	Lahexavirus
Cricetid gammaherpesvirus 2	1605972	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Rhadinovirus
Goatpox virus	186805	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Capripoxvirus
Circoviridae 21 LDMD-2013	1379725	Viruses	Monodnaviria	Shotokuvirae	Circoviridae	NA
Enterobacter cloacae complex sp. ECL78	2850492	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Pseudoalteromonas sp. Scap06	2589991	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Alteromonas sp. KC3	2795688	Bacteria	NA	NA	Alteromonadaceae	Alteromonas
Pseudomonas sp. St386	2678256	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Aeromonas sp. ASNIH5	1758179	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Streptomyces noursei	1971	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Squash vein yellowing virus	397544	Viruses	Riboviria	Orthornavirae	Potyviridae	Ipomovirus
Tibrovirus tibrogargan	1972584	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Tibrovirus
Ceduovirus cv62402	2845172	Viruses	Duplodnaviria	Heunggongvirae	NA	Ceduovirus
Jarrellvirus BCAJ1	2843752	Viruses	Duplodnaviria	Heunggongvirae	NA	Jarrellvirus
Winklervirus chi14	2560752	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Winklervirus
Schiekvirus EfV12	2734045	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Schiekvirus
Ayaqvirus S45C18	2733893	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Ayaqvirus
crAssphage cr124_1	2772090	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Burzaovirus
Ostreid herpesvirus 1	261939	Viruses	Duplodnaviria	Heunggongvirae	Malacoherpesviridae	Ostreavirus
Ungulate copiparvovirus 3	2734314	Viruses	Monodnaviria	Shotokuvirae	Parvoviridae	Copiparvovirus
Corchorus yellow vein virus	333361	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Vibrio neocaledonicus	1208308	Bacteria	NA	NA	Vibrionaceae	Vibrio
Cobetia amphilecti	1055104	Bacteria	NA	NA	Halomonadaceae	Cobetia
Bradyrhizobium sp. CW1	2782686	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Rhizobium hidalgonense	1538159	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Sulfurospirillum sp. SL2-1	1986224	NA	NA	NA	NA	NA
Tomato yellow ring orthotospovirus	2734494	Viruses	Riboviria	Orthornavirae	Tospoviridae	Orthotospovirus
Audreyjarvisvirus LW81	2845421	Viruses	Duplodnaviria	Heunggongvirae	NA	Audreyjarvisvirus
Synechococcus phage ACG-2014j	1493514	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Potamoivirus
Yersinia phage fHe-Yen9-01	1965363	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tegunavirus
Acadevirus PM116	2733576	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Acadevirus
Chopinvirus KSY1	388452	Viruses	Duplodnaviria	Heunggongvirae	NA	Chopinvirus
Murid betaherpesvirus 8	1261657	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Muromegalovirus
Ranid herpesvirus 2	389214	Viruses	Duplodnaviria	Heunggongvirae	Alloherpesviridae	Batrachovirus
Mythimna unipuncta nucleopolyhedrovirus	447897	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Spodoptera litura nucleopolyhedrovirus	46242	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Chrysodeixis includens nucleopolyhedrovirus	1207438	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Escherichia sp. SCLE84	2725997	Bacteria	NA	NA	Enterobacteriaceae	Escherichia
Enterobacter sp. RHBSTW-00422	2742646	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Pseudomonas sp. R3-18-08	1173283	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Sphingopyxis sp. MG	1866325	Bacteria	NA	NA	Sphingomonadaceae	Sphingopyxis
Fragaria chiloensis cryptic virus	335204	Viruses	Riboviria	Orthornavirae	Partitiviridae	NA
Tobacco mild green mosaic virus	12241	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Alphachrysovirus cerasi	284687	Viruses	Riboviria	Orthornavirae	Chrysoviridae	Alphachrysovirus
Tobacco vein clearing virus	107324	Viruses	Riboviria	Pararnavirae	Caulimoviridae	Solendovirus
Salacisavirus pssm2	2734140	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Salacisavirus
Elpedvirus LpeD	2845137	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Elpedvirus
Stopavirus HTVC011P	2733960	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Stopavirus
Brucesealvirus CP7R	2843990	Viruses	Duplodnaviria	Heunggongvirae	Guelinviridae	Brucesealvirus
Claudivirus claudi	2843761	Viruses	Duplodnaviria	Heunggongvirae	Salasmaviridae	Claudivirus
crAssphage cr115_1	2772089	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Birpovirus
CrAssphage sp.	2212563	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Harbinvirus semele	2734052	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Harbinvirus
Thermococcus gorgonarius	71997	Archaea	NA	NA	Thermococcaceae	Thermococcus
Plateaulakevirus pv4L372D	2843649	Viruses	Duplodnaviria	Heunggongvirae	NA	Plateaulakevirus
Carltongylesvirus flopper	2844253	Viruses	Duplodnaviria	Heunggongvirae	Chaseviridae	Carltongylesvirus
Yellowstone Lake virophage 6	1557034	Viruses	Varidnaviria	Bamfordvirae	Lavidaviridae	NA
Xestia c-nigrum granulovirus	51677	Viruses	NA	NA	Baculoviridae	Betabaculovirus
Cacao swollen shoot CE virus	2056879	Viruses	Riboviria	Pararnavirae	Caulimoviridae	Badnavirus
Brazilian marseillevirus	1813599	Viruses	Varidnaviria	Bamfordvirae	Marseilleviridae	Marseillevirus
Mycobacterium senegalense	1796	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Streptomyces sp. CA-256286	2801033	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Thermogladius calderae	1200300	Archaea	TACK group	NA	Desulfurococcaceae	Thermogladius
Tarumizu coltivirus	2734340	Viruses	Riboviria	Orthornavirae	Spinareoviridae	Coltivirus
Dhakavirus mx01	2560447	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Dhakavirus
Tantvirus tant	2844300	Viruses	Duplodnaviria	Heunggongvirae	NA	Tantvirus
Lymantria xylina nucleopolyhedrovirus	166921	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Cow vetch latent virus	2056780	Viruses	Monodnaviria	Shotokuvirae	Nanoviridae	Nanovirus
Gordonia sp. 1D	1737359	Bacteria	Terrabacteria group	NA	Gordoniaceae	Gordonia
Enterobacter sp. LU1	1848517	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Citrobacter sp. TSA-1	184912	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Citrobacter sp. RHBSTW-00903	2742670	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Pseudomonas chloritidismutans	203192	Bacteria	NA	NA	Pseudomonadaceae	Stutzerimonas
Burkholderia sp. KJ006	416344	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Polynucleobacter sp. AP-Kolm-20A-A1	2081041	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Bartonella sp. CDC_skunk	1933905	Bacteria	NA	NA	Bartonellaceae	Bartonella
Streptococcus phage K13	1448274	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Saikungvirus HK75	2169925	Viruses	Duplodnaviria	Heunggongvirae	NA	Saikungvirus
Kaypoctavirus KP8	2845088	Viruses	Duplodnaviria	Heunggongvirae	Schitoviridae	Kaypoctavirus
Bovine torovirus	74501	Viruses	Riboviria	Orthornavirae	Tobaniviridae	Torovirus
Faba bean polerovirus 1	2283388	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Turnip yellows virus	131083	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Luteimonas sp. MC1572	2799325	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Burkholderia sp. MS389	2811789	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Moineauvirus Sfi19	72638	Viruses	Duplodnaviria	Heunggongvirae	NA	Moineauvirus
Kayvirus rodi	1980962	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Kayvirus
crAssphage cr127_1	2772077	Viruses	Duplodnaviria	Heunggongvirae	Crevaviridae	Kahucivirus
Cercopithecine betaherpesvirus 5	50292	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Cytomegalovirus
Beet mild yellowing virus	156690	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Epinotia aporema granulovirus	166056	Viruses	NA	NA	Baculoviridae	Betabaculovirus
Ensifer sp. T173	555315	Bacteria	NA	NA	Rhizobiaceae	Ensifer
Thermococcus cleftensis	163003	Archaea	NA	NA	Thermococcaceae	Thermococcus
Streptococcus phage phiARI0746	1701837	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Wilnyevirus billnye	2560486	Viruses	Duplodnaviria	Heunggongvirae	NA	Wilnyevirus
Mycobacterium phage RhynO	1458846	Viruses	Duplodnaviria	Heunggongvirae	NA	Fromanvirus
Zicotriavirus ZC08	2845968	Viruses	Duplodnaviria	Heunggongvirae	Schitoviridae	Zicotriavirus
Radish mosaic virus	328061	Viruses	Riboviria	Orthornavirae	Secoviridae	Comovirus
Rio Preto da Eva pacuvirus	2560707	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Pacuvirus
Torque teno mini virus 3	687371	Viruses	NA	NA	Anelloviridae	Betatorquevirus
Alcanivorax borkumensis	59754	Bacteria	NA	NA	Alcanivoracaceae	Alcanivorax
Sphingobium sp. RSMS	520734	Bacteria	NA	NA	Sphingomonadaceae	Sphingobium
Agatevirus bobb	1910936	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Agatevirus
Emaravirus tritici	1980428	Viruses	Riboviria	Orthornavirae	Fimoviridae	Emaravirus
Beihai anemone virus 1	1922352	Viruses	Riboviria	NA	NA	NA
Mycolicibacter sp. MYC101	2872311	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacter
Thermoanaerobacter brockii	29323	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Thermoanaerobacter
Sulfitobacter sp. SK025	1389011	Bacteria	NA	NA	Roseobacteraceae	Sulfitobacter
Brassica yellows virus	1046403	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Mycobacterium phage Shandong1	1983447	Viruses	Duplodnaviria	Heunggongvirae	NA	Unicornvirus
Enterococcus phage EF62phi	977801	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Manuelvirus manuel	2846403	Viruses	Duplodnaviria	Heunggongvirae	NA	Manuelvirus
Tedavirus A829	2841302	Viruses	Duplodnaviria	Heunggongvirae	Ackermannviridae	Tedavirus
Parasaccharibacter sp. TMW 2.1888	2268025	Bacteria	NA	NA	Acetobacteraceae	Parasaccharibacter
Trichomonas vaginalis virus 2	674954	Viruses	Riboviria	Orthornavirae	Totiviridae	Trichomonasvirus
Mycobacterium phage HINdeR	1327770	Viruses	Duplodnaviria	Heunggongvirae	NA	Timshelvirus
Rhodococcus phage E3	1007869	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Manuelvirus JXY1	2846400	Viruses	Duplodnaviria	Heunggongvirae	NA	Manuelvirus
Sulfolobus spindle-shaped virus 9	2032573	Viruses	NA	NA	Fuselloviridae	Alphafusellovirus
Calothrix sp. NIES-4105	2005463	Bacteria	Terrabacteria group	NA	Calotrichaceae	Calothrix
Oneupvirus oneup	1982560	Viruses	Duplodnaviria	Heunggongvirae	NA	Oneupvirus
Synechococcus phage syn9	382359	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Ormenosvirus
Chryseoglobus sp. 28M-23	2772253	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Chryseoglobus
Actinoplanes sp. SE50	2033844	Bacteria	Terrabacteria group	NA	Micromonosporaceae	Actinoplanes
Bradyrhizobium sp. 131	2782609	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Lichenihabitans psoromatis	2528642	Bacteria	NA	NA	Lichenihabitantaceae	Lichenihabitans
Betachrysovirus fugramineari	2560478	Viruses	Riboviria	Orthornavirae	Chrysoviridae	Betachrysovirus
Leptonychotes weddellii papillomavirus 4	2077305	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	NA
Sulfolobus virus STSV1	285013	Viruses	NA	NA	Bicaudaviridae	NA
Almendravirus almendras	1972686	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Almendravirus
Haloarcula marismortui	2238	Archaea	Stenosarchaea group	NA	Haloarculaceae	Haloarcula
Ignicoccus hospitalis	160233	Archaea	TACK group	NA	Desulfurococcaceae	Ignicoccus
Alphamesonivirus 3	1945561	Viruses	Riboviria	Orthornavirae	Mesoniviridae	Alphamesonivirus
Lumbo orthbunyavirus	2560565	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Emaravirus cajani	1980429	Viruses	Riboviria	Orthornavirae	Fimoviridae	Emaravirus
