taxa	taxid	superkingdom	clade	kingdom	family	genus
Bacillus sp. DU-106	2080759	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Brevibacillus sp. HD3.3A	2738979	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Brevibacillus
[Mycobacterium] stephanolepidis	1520670	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacteroides
Microbacterium sp. PAMC21962	2861280	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Synechococcus sp. PCC 7117	195498	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Citrobacter sp. RHBSTW-00570	2742655	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Roseovarius sp. TM1035	391613	Bacteria	NA	NA	Roseobacteraceae	Roseovarius
Halobellus limi	699433	Archaea	Stenosarchaea group	NA	Haloferacaceae	Halobellus
Kayvirus S254	1980964	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Kayvirus
Watanabevirus wv3521	2845126	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Watanabevirus
Clostridium phage phiCT9441A	1567014	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Lactobacillus phage phiAQ113	1206110	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Firehammervirus CP220	722417	Viruses	Duplodnaviria	Heunggongvirae	NA	Firehammervirus
Escherichia phage ESCO13	1881104	Viruses	Duplodnaviria	Heunggongvirae	NA	Phapecoctavirus
Vellamovirus rhodeisland44	2734152	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Vellamovirus
Mimasvirus CBB	2560628	Viruses	Duplodnaviria	Heunggongvirae	NA	Mimasvirus
Vequintavirus V5	1914853	Viruses	Duplodnaviria	Heunggongvirae	NA	Vequintavirus
Enterococcus phage IME-EFm1	1445858	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Planktothrix phage PaV-LD	994601	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Slashvirus stahl	1921711	Viruses	Duplodnaviria	Heunggongvirae	NA	Slashvirus
Pelagivirus HTVC019P	2733944	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Pelagivirus
crAssphage cr106_1	2772062	Viruses	Duplodnaviria	Heunggongvirae	Steigviridae	Mahstovirus
Jamesmcgillvirus jv119X	347326	Viruses	Duplodnaviria	Heunggongvirae	NA	Jamesmcgillvirus
Antarctic picorna-like virus 1	1648481	Viruses	Riboviria	Orthornavirae	NA	NA
Pepper mottle virus	12209	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Rice grassy stunt tenuivirus	66266	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Tenuivirus
Wenling crustacean virus 2	1923485	Viruses	Riboviria	NA	NA	NA
Agrotis segetum granulovirus	10464	Viruses	NA	NA	Baculoviridae	Betabaculovirus
Wabat virus	1888308	Viruses	NA	NA	NA	NA
Bacillus sp. PAMC26543	2762329	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Synechococcus sp. BMK-MC-1	1442551	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Bacteroides sp. ZJ-18	2709390	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Pseudomonas sp. R4-35-07	658643	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Sulfurospirillum sp. SL2-2	2013514	NA	NA	NA	NA	NA
Rickettsia philipii	1105106	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Polynucleobacter sp. es-EL-1	1855652	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Thermococcus eurythermalis	1505907	Archaea	NA	NA	Thermococcaceae	Thermococcus
Kayvirus G15	1924732	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Kayvirus
Caeruleovirus JBP901	1985180	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Caeruleovirus
Synechococcus phage ACG-2014d	1493509	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Lowelvirus
Dhakavirus bp7	1914193	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Dhakavirus
Moonvirus moon	1985342	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Moonvirus
Charybdisvirus scam3	2734102	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Charybdisvirus
Mooglevirus Sf13	2560756	Viruses	Duplodnaviria	Heunggongvirae	NA	Mooglevirus
Enterococcus phage phiEf11	663241	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Clostridium phage PhiS63	1187894	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Epseptimavirus ev123	2732021	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Epseptimavirus
Epseptimavirus S124	2732027	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Epseptimavirus
Claudivirus stitch	2843785	Viruses	Duplodnaviria	Heunggongvirae	Salasmaviridae	Claudivirus
Suid gammaherpesvirus 4	1960250	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Macavirus
Marmot sapelovirus 1	2161803	Viruses	Riboviria	Orthornavirae	Picornaviridae	Sapelovirus
Sweet potato vein clearing virus	995049	Viruses	Riboviria	Pararnavirae	Caulimoviridae	Solendovirus
Beihai picorna-like virus 124	1922553	Viruses	Riboviria	NA	NA	NA
Mimivirus terra2	1128151	Viruses	Varidnaviria	Bamfordvirae	Mimiviridae	Mimivirus
Lumpy skin disease virus	59509	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Capripoxvirus
Mythimna unipuncta nucleopolyhedrovirus	447897	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Potamochoerus porcus polyomavirus 1	2170410	Viruses	Monodnaviria	Shotokuvirae	Polyomaviridae	Epsilonpolyomavirus
Molossus molossus circovirus 4	1959845	Viruses	Monodnaviria	Shotokuvirae	Circoviridae	Circovirus
Bacteroides sp. A1C1	2528203	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Paenibacillus sp. S25	2823905	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Dehalobacter sp. CF	1131462	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Dehalobacter
Rhodococcus sp. M8	1925550	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Synechococcus sp. KORDI-52	585425	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Serratia surfactantfaciens	2741499	Bacteria	NA	NA	Yersiniaceae	Serratia
Pectobacterium aquaticum	2204145	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Halomonas sp. HL-93	1666906	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas campaniensis	213554	Bacteria	NA	NA	Halomonadaceae	Halomonas
Pseudomonas sp. A214	1855331	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas asplenii	53407	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Shewanella sp. FJAT-51649	2864210	Bacteria	NA	NA	Shewanellaceae	Shewanella
Francisella salimarina	2599927	Bacteria	NA	NA	Francisellaceae	Francisella
Cycloclasticus sp. PY97N	728003	Bacteria	NA	NA	Piscirickettsiaceae	Cycloclasticus
Aeromonas sp. FDAARGOS 1410	2778059	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Rhizobium sp. Y9	1914541	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Thalassobius gelatinovorus	53501	Bacteria	NA	NA	Roseobacteraceae	Thalassobius
Polynucleobacter sp. UB-Raua-W9	1819736	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Salinarchaeum sp. Harcht-Bsk1	1333523	Archaea	Stenosarchaea group	NA	Natronoarchaeaceae	Salinarchaeum
Halobacterium salinarum	2242	Archaea	Stenosarchaea group	NA	Halobacteriaceae	Halobacterium
Thermococcus pacificus	71998	Archaea	NA	NA	Thermococcaceae	Thermococcus
Thermococcus onnurineus	342948	Archaea	NA	NA	Thermococcaceae	Thermococcus
Murine coronavirus	694005	Viruses	Riboviria	Orthornavirae	Coronaviridae	Betacoronavirus
Olive latent ringspot virus	121429	Viruses	Riboviria	Orthornavirae	Secoviridae	Nepovirus
Sororoca orthobunyavirus	2560772	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Nova mobatvirus	2501381	Viruses	Riboviria	Orthornavirae	Hantaviridae	Mobatvirus
Sanxia sawastrivirus	2560742	Viruses	Riboviria	Orthornavirae	Phasmaviridae	Sawastrivirus
Influenza C virus	11552	Viruses	Riboviria	Orthornavirae	Orthomyxoviridae	Gammainfluenzavirus
Porcine respirovirus 1	1357321	Viruses	Riboviria	Orthornavirae	Paramyxoviridae	Respirovirus
Almendravirus almendras	1972686	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Almendravirus
Rosellinia necatrix megabirnavirus 1	1285598	Viruses	Riboviria	Orthornavirae	Megabirnaviridae	Megabirnavirus
Cypovirus 5	205899	Viruses	Riboviria	Orthornavirae	Spinareoviridae	Cypovirus
Fiji disease virus	77698	Viruses	Riboviria	Orthornavirae	Spinareoviridae	Fijivirus
Dioscorea bacilliform RT virus 2	2011125	Viruses	Riboviria	Pararnavirae	Caulimoviridae	Badnavirus
Hubei picorna-like virus 34	1923114	Viruses	Riboviria	NA	NA	NA
Hubei picorna-like virus 18	1923097	Viruses	Riboviria	NA	NA	NA
Skunavirus P656	2845437	Viruses	Duplodnaviria	Heunggongvirae	NA	Skunavirus
Biseptimavirus IME136101	2846260	Viruses	Duplodnaviria	Heunggongvirae	NA	Biseptimavirus
Biseptimavirus bv23MRA	2846248	Viruses	Duplodnaviria	Heunggongvirae	NA	Biseptimavirus
Streptococcus phage PH15	537874	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Thermoanaerobacterium phage THSA-485A	1126885	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Erysipelothrix phage SE-1	1675317	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Polaribacter phage Leef_1	2745684	Viruses	Duplodnaviria	Heunggongvirae	Helgolandviridae	Leefvirus
Triavirus tp3102	2846382	Viruses	Duplodnaviria	Heunggongvirae	NA	Triavirus
Sozzivirus sv9805	2845703	Viruses	Duplodnaviria	Heunggongvirae	NA	Sozzivirus
Ceduovirus bIL67	36343	Viruses	Duplodnaviria	Heunggongvirae	NA	Ceduovirus
Tequatrovirus effone	2844192	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Clostridium phage phiCT453B	1567013	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Pseudomonas phage Psa21	2530023	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Kanagawavirus cipnine	2844119	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Kanagawavirus
Shandongvirus H101	2845949	Viruses	Duplodnaviria	Heunggongvirae	NA	Shandongvirus
Alcyoneusvirus K641	2560541	Viruses	Duplodnaviria	Heunggongvirae	NA	Alcyoneusvirus
Brizovirus syn33	2734097	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Brizovirus
Cyanophage P-RSM6	929832	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	NA
Bastillevirus evoli	2560330	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Bastillevirus
Pecentumvirus LP048	2560557	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Pecentumvirus
Tequintavirus S131	2733989	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Tequintavirus
Myunavirus My1	2560631	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Myunavirus
Cheungvirus NATL1A7	2733897	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Cheungvirus
Olleya phage Harreka_1	2745673	Viruses	Duplodnaviria	Heunggongvirae	Aggregaviridae	Harrekavirus
Susfortunavirus susfortuna	2843993	Viruses	Duplodnaviria	Heunggongvirae	Guelinviridae	Susfortunavirus
crAssphage cr111_1	2772071	Viruses	Duplodnaviria	Heunggongvirae	Steigviridae	Lahndsivirus
crAssphage cr273_1	2772095	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Buhlduvirus
crAssphage cr6_1	2772085	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Afonbuvirus
Bacteroides phage crAss002	2709317	Viruses	Duplodnaviria	Heunggongvirae	Intestiviridae	Jahgtovirus
Myotis gammaherpesvirus 8	1780507	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	NA
Phocid gammaherpesvirus 3	2560643	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Percavirus
Heliothis virescens ascovirus 3a	113366	Viruses	Varidnaviria	Bamfordvirae	Ascoviridae	Ascovirus
Variola virus	10255	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Orthopoxvirus
NY_014 poxvirus	2025360	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Centapoxvirus
Bat mastadenovirus F	2015375	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Mastadenovirus
Skunk mastadenovirus A	1986023	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Mastadenovirus
Bovine atadenovirus D	130499	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Atadenovirus
Mimivirus-dependent virus Zamilon	1932926	Viruses	Varidnaviria	Bamfordvirae	Lavidaviridae	Sputnikvirus
Lymantria dispar multiple nucleopolyhedrovirus	10449	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Chrysodeixis includens nucleopolyhedrovirus	1207438	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Euproctis pseudoconspersa nucleopolyhedrovirus	307467	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Mamestra configurata nucleopolyhedrovirus B	204440	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Epiphyas postvittana nucleopolyhedrovirus	70600	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Gammapapillomavirus 17	1513262	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Gammapapillomavirus
Carnivore amdoparvovirus 3	2169702	Viruses	Monodnaviria	Shotokuvirae	Parvoviridae	Amdoparvovirus
Emilia yellow vein virus	498803	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Sida golden mosaic Florida virus	223314	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Prevotella sp. E13-1	2913995	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Leuconostoc suionicum	1511761	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Leuconostoc
Trichormus variabilis	264691	Bacteria	Terrabacteria group	NA	Nostocaceae	Trichormus
Salmonella sp. A7	2874627	Bacteria	NA	NA	Enterobacteriaceae	Salmonella
Pseudomonas sp. ArH3a	2862945	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Bradyrhizobium ottawaense	931866	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Ralstonia syzygii	28097	Bacteria	NA	NA	Burkholderiaceae	Ralstonia
Bordetella genomosp. 6	463024	Bacteria	NA	NA	Alcaligenaceae	Bordetella
Halomicrobium salinisoli	2878391	Archaea	Stenosarchaea group	NA	Haloarculaceae	Halomicrobium
Acidilobus saccharovorans	242703	Archaea	TACK group	NA	Acidilobaceae	Acidilobus
Human coronavirus NL63	277944	Viruses	Riboviria	Orthornavirae	Coronaviridae	Alphacoronavirus
Cucurbit vein banding virus	2005044	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Culex orthophasmavirus	2560402	Viruses	Riboviria	Orthornavirae	Phasmaviridae	Orthophasmavirus
Itaituba phlebovirus	2734451	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Phlebovirus
Ephemerovirus berrimah	1972594	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Ephemerovirus
Ephemerovirus koolpinyah	1972596	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Ephemerovirus
Garlic virus A	12433	Viruses	Riboviria	Orthornavirae	Alphaflexiviridae	Allexivirus
Fusarium globosum mitovirus 1	1562379	Viruses	Riboviria	Orthornavirae	Mitoviridae	Unuamitovirus
Fujinami sarcoma virus	11885	Viruses	Riboviria	Pararnavirae	Retroviridae	Alpharetrovirus
Biseptimavirus P630	2846267	Viruses	Duplodnaviria	Heunggongvirae	NA	Biseptimavirus
Biseptimavirus P954	2846268	Viruses	Duplodnaviria	Heunggongvirae	NA	Biseptimavirus
Cellulophaga phage phi46:1	1327974	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Klebsiella virus KpV2811	2759464	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Audreyjarvisvirus AM4	2845189	Viruses	Duplodnaviria	Heunggongvirae	NA	Audreyjarvisvirus
Audreyjarvisvirus WRP3	2845462	Viruses	Duplodnaviria	Heunggongvirae	NA	Audreyjarvisvirus
Triavirus tv47	320839	Viruses	Duplodnaviria	Heunggongvirae	NA	Triavirus
Triavirus IPLA35	575610	Viruses	Duplodnaviria	Heunggongvirae	NA	Triavirus
Lenusvirus lenus	2734205	Viruses	Duplodnaviria	Heunggongvirae	NA	Lenusvirus
Listeria phage B025	330396	Viruses	Duplodnaviria	Heunggongvirae	NA	Jelitavirus
Pahexavirus PHL092M00	1982282	Viruses	Duplodnaviria	Heunggongvirae	NA	Pahexavirus
Gilsonvirus comrade	2846395	Viruses	Duplodnaviria	Heunggongvirae	NA	Gilsonvirus
Colunavirus CL1	2845130	Viruses	Duplodnaviria	Heunggongvirae	NA	Colunavirus
Dismasvirus dismas	2560588	Viruses	Duplodnaviria	Heunggongvirae	NA	Dismasvirus
Cbastvirus ST	1918720	Viruses	Duplodnaviria	Heunggongvirae	NA	Cbastvirus
Phietavirus pv37	320840	Viruses	Duplodnaviria	Heunggongvirae	NA	Phietavirus
Unaquatrovirus LN34	2170248	Viruses	Duplodnaviria	Heunggongvirae	NA	Unaquatrovirus
Streptococcus phage EJ-1	12402	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Erwinia phage phiEt88	925984	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Synechococcus phage metaG-MbCM1	1079999	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Galenevirus
Vibrio phage helene 12B3	573173	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Plateaulakevirus pv4L372XY	2843650	Viruses	Duplodnaviria	Heunggongvirae	NA	Plateaulakevirus
Felixounavirus mushroom	1965380	Viruses	Duplodnaviria	Heunggongvirae	NA	Felixounavirus
Nankokuvirus Ab03	1925780	Viruses	Duplodnaviria	Heunggongvirae	NA	Nankokuvirus
Ishigurovirus osborne	260149	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Ishigurovirus
Biquartavirus 44RR2	115987	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Biquartavirus
Wphvirus BPS13	1987727	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Wphvirus
Shalavirus Shbh1	2560337	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Shalavirus
Tybeckvirus tv521B	2845127	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Tybeckvirus
Pagevirus pony	1921188	Viruses	Duplodnaviria	Heunggongvirae	NA	Pagevirus
Citrovirus coptotermitis	2843953	Viruses	Duplodnaviria	Heunggongvirae	Zobellviridae	Citrovirus
Eceepunavirus EcP1	2844120	Viruses	Duplodnaviria	Heunggongvirae	Schitoviridae	Eceepunavirus
Bundooravirus PumA1	2843781	Viruses	Duplodnaviria	Heunggongvirae	Salasmaviridae	Bundooravirus
Sieqvirus S42C7	2733957	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Sieqvirus
crAssphage cr10_1	2772066	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Canhaevirus
Ranid herpesvirus 2	389214	Viruses	Duplodnaviria	Heunggongvirae	Alloherpesviridae	Batrachovirus
Lymphocystis disease virus Sa	1898060	Viruses	Varidnaviria	Bamfordvirae	Iridoviridae	Lymphocystivirus
Camelpox virus	28873	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Orthopoxvirus
Agrotis segetum nucleopolyhedrovirus A	1962501	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Clostera anastomosis granulovirus B	1986290	Viruses	NA	NA	Baculoviridae	Betabaculovirus
Alphapapillomavirus 14	931244	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Alphapapillomavirus
Avon-Heathcote Estuary associated circular virus 15	1618238	Viruses	Monodnaviria	Shotokuvirae	Circoviridae	NA
Acidianus filamentous virus 8	346884	Viruses	Adnaviria	Zilligvirae	Lipothrixviridae	Betalipothrixvirus
Acidianus tailed spindle virus	1797140	Viruses	NA	NA	Bicaudaviridae	NA
Bottigliavirus ABV3	2843874	Viruses	NA	NA	Ampullaviridae	Bottigliavirus
Staphylococcus sp. SM9054	2807624	Bacteria	Terrabacteria group	NA	Staphylococcaceae	Staphylococcus
Bacillus sp. FCW2	2867004	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus sp. JS	1127744	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Enterobacter sp. RHBSTW-00975	2742673	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Xanthomonas euroxanthea	2259622	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Pseudomonas sp. MPFS	2795724	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. R2A2	2213057	NA	NA	NA	NA	NA
Pseudomonas maumuensis	2842354	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Vibrio sp. sp1	2766781	Bacteria	NA	NA	Vibrionaceae	Vibrio
Wolbachia endosymbiont of Carposina sasakii	2591635	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Phaeobacter sp. LSS9	681157	Bacteria	NA	NA	Roseobacteraceae	Phaeobacter
Burkholderia sp. MS389	2811789	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Natrarchaeobaculum sulfurireducens	2044521	Archaea	Stenosarchaea group	NA	Natrialbaceae	Natrarchaeobaculum
Halosimplex litoreum	1198301	Archaea	Stenosarchaea group	NA	Haloarculaceae	Halosimplex
Halorientalis sp. GDY88	2931976	Archaea	Stenosarchaea group	NA	Haloarculaceae	Halorientalis
Halorussus halophilus	2650975	Archaea	Stenosarchaea group	NA	Halobacteriaceae	Halorussus
Thermococcus celer	2264	Archaea	NA	NA	Thermococcaceae	Thermococcus
Canada goose coronavirus	2569586	Viruses	Riboviria	Orthornavirae	Coronaviridae	Gammacoronavirus
Paguronivirus 1	2508237	Viruses	Riboviria	Orthornavirae	Euroniviridae	Paguronivirus
Buttonwillow orthobunyavirus	2560361	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Hapavirus joinjakaka	1972615	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Hapavirus
Betapaprhavirus frugiperda	2844304	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Betapaprhavirus
Pestivirus D	2170083	Viruses	Riboviria	Orthornavirae	Flaviviridae	Pestivirus
Redspotted grouper nervous necrosis virus	43763	Viruses	Riboviria	Orthornavirae	Nodaviridae	Betanodavirus
Leptosphaeria biglobosa mitovirus 1	2163916	Viruses	Riboviria	Orthornavirae	Mitoviridae	Unuamitovirus
Beihai zhaovirus-like virus 5	1922761	Viruses	Riboviria	NA	NA	NA
Wenzhou picorna-like virus 6	1923643	Viruses	Riboviria	NA	NA	NA
Hubei picorna-like virus 52	1923134	Viruses	Riboviria	NA	NA	NA
Negev virus	1170424	Viruses	Riboviria	NA	NA	Negevirus
Escherichia virus PBECO4	2560463	Viruses	Duplodnaviria	Heunggongvirae	NA	Asteriusvirus
Ronodorvirus ssm4	2845939	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Ronodorvirus
Llyrvirus SSKS1	2734116	Viruses	Duplodnaviria	Heunggongvirae	NA	Llyrvirus
Enterobacteria phage phi92	948870	Viruses	Duplodnaviria	Heunggongvirae	NA	Justusliebigvirus
Streptomyces phage Daubenski	2653725	Viruses	Duplodnaviria	Heunggongvirae	NA	Samistivirus
Cimpunavirus CMP1	2560387	Viruses	Duplodnaviria	Heunggongvirae	NA	Cimpunavirus
Coetzeevirus JL1	235201	Viruses	Duplodnaviria	Heunggongvirae	NA	Coetzeevirus
Ceduovirus CHPC972	2845406	Viruses	Duplodnaviria	Heunggongvirae	NA	Ceduovirus
Franklinbayvirus fv9A	2734235	Viruses	Duplodnaviria	Heunggongvirae	NA	Franklinbayvirus
Nitunavirus NIT1	1921018	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Nitunavirus
Kochikohdavirus ECP3	2560418	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Kochikohdavirus
Puniceispirillum phage HMO-2011	948071	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Ithacavirus SP076	2170217	Viruses	Duplodnaviria	Heunggongvirae	Schitoviridae	Ithacavirus
Pogseptimavirus VspSw1	2733997	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Pogseptimavirus
Bovine gammaherpesvirus 4	10385	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Rhadinovirus
Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota	2022783	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Bossavirus
Panine betaherpesvirus 2	188763	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Cytomegalovirus
Papiine betaherpesvirus 3	2169863	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Cytomegalovirus
Parapoxvirus of red deer in New Zealand	129728	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Parapoxvirus
Bat mastadenovirus E	2015374	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Mastadenovirus
Penguin siadenovirus A	2005055	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Siadenovirus
Yellowstone Lake virophage 7	1557035	Viruses	Varidnaviria	Bamfordvirae	Lavidaviridae	NA
Urbanus proteus nucleopolyhedrovirus	1675866	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Usarudivirus SIRV11	2846589	Viruses	Adnaviria	Zilligvirae	Rudiviridae	Usarudivirus
