taxa	taxid	superkingdom	clade	kingdom	family	genus
Aeromonas phage Ah1	2053701	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Cinqassovirus
Planktothrix phage PaV-LD	994601	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Jeonjuvirus BSP38	2843756	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Jeonjuvirus
Tunavirus IME18	2734022	Viruses	Duplodnaviria	Heunggongvirae	Drexlerviridae	Tunavirus
Teubervirus P087	2845427	Viruses	Duplodnaviria	Heunggongvirae	NA	Teubervirus
Marine gokushovirus	1385658	Viruses	Monodnaviria	Sangervirae	Microviridae	NA
Synechococcus sp. A15-60	1050655	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Beet mild yellowing virus	156690	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Turnip yellows virus	131083	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Brassica yellows virus	1046403	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Beet western yellows virus	12042	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Beet western yellows ST9 associated virus	198589	Viruses	Riboviria	NA	NA	NA
Cucurbit aphid borne yellows virus associated RNA	1611875	Viruses	Riboviria	NA	NA	NA
Erwinia phage Cronus	2163633	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Roskildevirus
Cymopoleiavirus swam2	2734103	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Cymopoleiavirus
Streptococcus phage phiARI0460-1	1701824	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage phiARI0468-4	1701830	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage phiARI0746	1701837	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
crAssphage cr124_1	2772090	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Burzaovirus
Bovine mastadenovirus B	129950	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Mastadenovirus
Thermosipho sp. 1070	1437364	Bacteria	NA	NA	Fervidobacteriaceae	Thermosipho
Faba bean polerovirus 1	2283388	Viruses	Riboviria	Orthornavirae	Solemoviridae	Polerovirus
Horsefly horwuvirus	2509386	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Horwuvirus
Lyssavirus hamburg	2951618	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Lyssavirus
Little cherry virus 2	154339	Viruses	Riboviria	Orthornavirae	Closteroviridae	Ampelovirus
Tequatrovirus hy01	2049937	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Aurunvirus STIM5	2734088	Viruses	Duplodnaviria	Heunggongvirae	NA	Aurunvirus
Shalavirus Shbh1	2560337	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Shalavirus
Bacillus phage DIGNKC	1805948	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Wphvirus
Presleyvirus presley	2843639	Viruses	Duplodnaviria	Heunggongvirae	Schitoviridae	Presleyvirus
Schmidvirus sv1961P	1987148	Viruses	Duplodnaviria	Heunggongvirae	NA	Schmidvirus
Ranid herpesvirus 2	389214	Viruses	Duplodnaviria	Heunggongvirae	Alloherpesviridae	Batrachovirus
Wolbachia endosymbiont of Spodoptera picta	2769078	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Cripavirus NB-1/2011/HUN	1541211	Viruses	Riboviria	Orthornavirae	Dicistroviridae	Cripavirus
Tall oatgrass mosaic virus	1414644	Viruses	Riboviria	Orthornavirae	Potyviridae	Tritimovirus
Alphanucleorhabdovirus tritici	2734369	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Alphanucleorhabdovirus
Pestivirus F	2170085	Viruses	Riboviria	Orthornavirae	Flaviviridae	Pestivirus
Beihai picorna-like virus 16	1922558	Viruses	Riboviria	NA	NA	NA
Fremauxvirus CHPC971	2845405	Viruses	Duplodnaviria	Heunggongvirae	NA	Fremauxvirus
Azobacteroides phage ProJPt-Bp1	1920526	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Dechshavirus
Hyperthermophilic Archaeal Virus 1	762905	Viruses	NA	NA	NA	NA
Ceratobasidium endornavirus B	1908807	Viruses	Riboviria	Orthornavirae	Endornaviridae	NA
Walleye epidermal hyperplasia virus 2	64461	Viruses	Riboviria	Pararnavirae	Retroviridae	Epsilonretrovirus
Hubei picorna-like virus 35	1923115	Viruses	Riboviria	NA	NA	NA
Hadassahvirus pht2	2843638	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Hadassahvirus
Gaprivervirus sp18	1913995	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Gaprivervirus
Carltongylesvirus ST32	2733972	Viruses	Duplodnaviria	Heunggongvirae	Chaseviridae	Carltongylesvirus
Ribgrass mosaic virus	51680	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Hubei picorna-like virus 54	1923136	Viruses	Riboviria	NA	NA	NA
Streptococcus phage SMP	413066	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Mycobacterium phage Pioneer	1698417	Viruses	Duplodnaviria	Heunggongvirae	NA	Fromanvirus
Mycobacterium phage LaterM	2094136	Viruses	Duplodnaviria	Heunggongvirae	NA	Anayavirus
Harbinvirus semele	2734052	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Harbinvirus
Elpedvirus LpeD	2845137	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Elpedvirus
Suid gammaherpesvirus 3	1960249	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Macavirus
Henunavirus hena1	2844163	Viruses	Duplodnaviria	Heunggongvirae	NA	Henunavirus
Enterovirus AN12	1929150	Viruses	Riboviria	Orthornavirae	Picornaviridae	Enterovirus
Ficleduovirus FCV1	2560474	Viruses	Duplodnaviria	Heunggongvirae	NA	Ficleduovirus
Mycolicibacter sp. MYC101	2872311	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacter
Citrus endogenous pararetrovirus	1435008	Viruses	Riboviria	Pararnavirae	Retroviridae	NA
Banana virus X	307671	Viruses	Riboviria	Orthornavirae	Betaflexiviridae	NA
Lambdapapillomavirus 5	1513272	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Lambdapapillomavirus
Fur seal faeces associated circular DNA virus	1353241	Viruses	Monodnaviria	Shotokuvirae	Circoviridae	NA
Rimavirus rima	2560784	Viruses	Duplodnaviria	Heunggongvirae	NA	Rimavirus
Ravinvirus N15	40631	Viruses	Duplodnaviria	Heunggongvirae	NA	Ravinvirus
Przondovirus KP32	1985726	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Przondovirus
Cellulophaga phage phi19:3	1327971	Viruses	Duplodnaviria	Heunggongvirae	Pachyviridae	Baltivirus
Feldmannia irregularis virus a	231992	Viruses	Varidnaviria	Bamfordvirae	Phycodnaviridae	Phaeovirus
Bacillus sp. FCW2	2867004	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Mycobacterium liflandii	261524	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Dehalococcoides sp. UCH007	1522671	Bacteria	Terrabacteria group	NA	Dehalococcoidaceae	Dehalococcoides
Beluga whale coronavirus SW1	694015	Viruses	Riboviria	Orthornavirae	Coronaviridae	Gammacoronavirus
Malus domestica virus A	2664236	Viruses	Riboviria	Orthornavirae	Closteroviridae	Velarivirus
Wuhan spider virus 6	1923755	Viruses	Riboviria	NA	NA	NA
Phimunavirus zenivior	2733345	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Phimunavirus
Narcissus mosaic virus	12180	Viruses	Riboviria	Orthornavirae	Alphaflexiviridae	Potexvirus
Currant latent virus	1476584	Viruses	Riboviria	Orthornavirae	Secoviridae	Cheravirus
Liao ning virus	246280	Viruses	Riboviria	Orthornavirae	Sedoreoviridae	Seadornavirus
Beihai tombus-like virus 19	1922722	Viruses	Riboviria	NA	NA	NA
Wuhan insect virus 9	1923740	Viruses	Riboviria	NA	NA	NA
Streptococcus phage phiARI0131-2	1701814	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Manuelvirus manuel	2846403	Viruses	Duplodnaviria	Heunggongvirae	NA	Manuelvirus
Flavobacterium phage vB_FspP_elemoD_13-5B	2743801	Viruses	Duplodnaviria	Heunggongvirae	NA	Elemovirus
Cafeteriavirus-dependent mavirus	1932923	Viruses	Varidnaviria	Bamfordvirae	Lavidaviridae	Mavirus
Mycoplasma phage phiMFV1	280702	Viruses	NA	NA	NA	NA
Hollyhock yellow vein virus	2303390	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Lactococcus phage phiLC3	12390	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Lokivirus loki	2560268	Viruses	Duplodnaviria	Heunggongvirae	NA	Lokivirus
Skunavirus P008	83129	Viruses	Duplodnaviria	Heunggongvirae	NA	Skunavirus
Jarrellvirus BCAJ1	2843752	Viruses	Duplodnaviria	Heunggongvirae	NA	Jarrellvirus
Gelderlandvirus melville	2560727	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Gelderlandvirus
Voetvirus syn5	438482	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Voetvirus
crAssphage cr11_1	2772067	Viruses	Duplodnaviria	Heunggongvirae	Intestiviridae	Delmidovirus
Shingleback nidovirus 1	1912590	Viruses	Riboviria	Orthornavirae	Tobaniviridae	Pregotovirus
Sclerotinia sclerotiorum betaendornavirus 1	2003398	Viruses	Riboviria	Orthornavirae	Endornaviridae	Betaendornavirus
Macaua orthobunyavirus	2560573	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Guanarito mammarenavirus	45219	Viruses	Riboviria	Orthornavirae	Arenaviridae	Mammarenavirus
Feline morbillivirus	1170234	Viruses	Riboviria	Orthornavirae	Paramyxoviridae	Morbillivirus
Beihai sea slater virus 4	1922660	Viruses	Riboviria	NA	NA	NA
Betapolyomavirus tertidobsoniae	1891760	Viruses	Monodnaviria	Shotokuvirae	Polyomaviridae	Betapolyomavirus
Dyokappapapillomavirus 4	2169879	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Dyokappapapillomavirus
Thermotoga sp. Cell2	1157947	Bacteria	NA	NA	Thermotogaceae	Thermotoga
Deltaarterivirus pejah	2499623	NA	NA	NA	NA	NA
Little cherry virus 1	217686	Viruses	Riboviria	Orthornavirae	Closteroviridae	Velarivirus
Apis flavivirus	1983570	Viruses	Riboviria	Orthornavirae	Flaviviridae	NA
Malakal virus	1229186	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Ephemerovirus
Porcine orthorubulavirus	2560645	Viruses	Riboviria	Orthornavirae	Paramyxoviridae	Orthorubulavirus
Myriavirus myriapedis	2845660	Viruses	Riboviria	Orthornavirae	Myriaviridae	Myriavirus
Anhembi orthobunyavirus	2560294	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Cacao swollen shoot Ghana M virus	2056883	Viruses	Riboviria	Pararnavirae	Caulimoviridae	Badnavirus
Synechococcus phage ACG-2014h	1340810	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Sedonavirus
Tequatrovirus hy03	2560446	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Gelderlandvirus stp4a	2560734	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Gelderlandvirus
Staphylococcus phage PT1028	320831	Viruses	NA	NA	NA	NA
Lactobacillus phage phig1e	52979	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Teubervirus P596	2845436	Viruses	Duplodnaviria	Heunggongvirae	NA	Teubervirus
Gilsonvirus gilson	2846398	Viruses	Duplodnaviria	Heunggongvirae	NA	Gilsonvirus
Lafunavirus LF1	2845133	Viruses	Duplodnaviria	Heunggongvirae	NA	Lafunavirus
Kochikohdavirus EFLK1	2560423	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Kochikohdavirus
Privateervirus privateer	2845942	Viruses	Duplodnaviria	Heunggongvirae	NA	Privateervirus
Pokkenvirus pokken	2846391	Viruses	Duplodnaviria	Heunggongvirae	Schitoviridae	Pokkenvirus
Warwickvirus tonn	2844264	Viruses	Duplodnaviria	Heunggongvirae	Drexlerviridae	Warwickvirus
Melvirus orientalis	2845951	Viruses	Duplodnaviria	Heunggongvirae	Zobellviridae	Melvirus
crAssphage cr60_1	2772082	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Buchavirus
Mamestra configurata nucleopolyhedrovirus B	204440	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Fire ant associated circular virus 1	2293280	Viruses	Crucivirus	NA	Cruciviridae	NA
Sulfolobales Virus YNP2	1732180	Viruses	NA	NA	NA	NA
Egaro virus	1888318	Viruses	NA	NA	NA	NA
Human fecal virus Jorvi4	2017083	Viruses	Monodnaviria	Shotokuvirae	Circoviridae	NA
Circoviridae 6 LDMD-2013	1379710	Viruses	Monodnaviria	Shotokuvirae	Circoviridae	NA
Common bean severe mosaic virus	1915203	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Saimiri sciureus polyomavirus 1	1236410	Viruses	Monodnaviria	Shotokuvirae	Polyomaviridae	Betapolyomavirus
Bottigliavirus ABV3	2843874	Viruses	NA	NA	Ampullaviridae	Bottigliavirus
Torque teno pinniped virus 5	2846531	Viruses	NA	NA	Anelloviridae	Sigmatorquevirus
Enterovirus H	310907	Viruses	Riboviria	Orthornavirae	Picornaviridae	Enterovirus
Pylasvirus pylas	2845095	Viruses	Duplodnaviria	Heunggongvirae	Schitoviridae	Pylasvirus
Aedes camptorhynchus reo-like virus	2010269	Viruses	NA	NA	NA	NA
Grisebachstrassevirus goe3	2843794	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Grisebachstrassevirus
Salmonella phage SeSz-2	2419753	Viruses	Duplodnaviria	Heunggongvirae	NA	Skatevirus
Synechococcus phage S-CBS3	753085	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Mycobacterium phage SirPhilip	2015824	Viruses	Duplodnaviria	Heunggongvirae	NA	Anayavirus
Wenzhou hepe-like virus 1	1923566	Viruses	Riboviria	NA	NA	NA
Coopervirus vincenzo	1983110	Viruses	Duplodnaviria	Heunggongvirae	NA	Coopervirus
Arthrobacter phage GreenHearts	2499003	Viruses	Duplodnaviria	Heunggongvirae	NA	Korravirus
Icerudivirus SIRV2	2845001	Viruses	Adnaviria	Zilligvirae	Rudiviridae	Icerudivirus
Skunavirus CB19	665886	Viruses	Duplodnaviria	Heunggongvirae	NA	Skunavirus
Yokohamavirus PEi21	1980942	Viruses	Duplodnaviria	Heunggongvirae	NA	Yokohamavirus
Akonivirus akoni	2845587	Viruses	Duplodnaviria	Heunggongvirae	NA	Akonivirus
Tunavirus DELF2	2844185	Viruses	Duplodnaviria	Heunggongvirae	Drexlerviridae	Tunavirus
Bastrovirus BAS-3	2025398	Viruses	Riboviria	Orthornavirae	Astroviridae	NA
Beihai picorna-like virus 69	1922615	Viruses	Riboviria	NA	NA	NA
Wuhan house centipede virus 2	1923706	Viruses	Riboviria	NA	NA	NA
Acidianus tailed spindle virus	1797140	Viruses	NA	NA	Bicaudaviridae	NA
Rhodococcus sp. WB1	1033922	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Thermotoga sp. RQ2	126740	Bacteria	NA	NA	Thermotogaceae	Thermotoga
Culex Iflavi-like virus 4	2304480	Viruses	Riboviria	Orthornavirae	Iflaviridae	NA
Cucumber mosaic virus	12305	Viruses	Riboviria	Orthornavirae	Bromoviridae	Cucumovirus
Beihai barnacle viurs 1	1746057	Viruses	Riboviria	NA	NA	NA
Clostridium phage phiCT9441A	1567014	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Alcelaphine gammaherpesvirus 1	35252	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Macavirus
Streptococcus viridans	78535	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Bacillus sp. SDLI1	1774743	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Rotavirus D	335100	Viruses	Riboviria	Orthornavirae	Sedoreoviridae	Rotavirus
Larmunavirus Lrm1	2845138	Viruses	Duplodnaviria	Heunggongvirae	NA	Larmunavirus
Skunavirus sv05601	2845148	Viruses	Duplodnaviria	Heunggongvirae	NA	Skunavirus
Rosenblumvirus BP39	2732596	Viruses	Duplodnaviria	Heunggongvirae	Rountreeviridae	Rosenblumvirus
Campylobacter sp. CFSAN093256	2572082	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Cadicivirus A	1330068	Viruses	Riboviria	Orthornavirae	Picornaviridae	Dicipivirus
Rinderpest morbillivirus	11241	Viruses	Riboviria	Orthornavirae	Paramyxoviridae	Morbillivirus
Ephemerovirus koolpinyah	1972596	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Ephemerovirus
Ovine lentivirus	11663	Viruses	Riboviria	Pararnavirae	Retroviridae	Lentivirus
Wenzhou picorna-like virus 44	1923631	Viruses	Riboviria	NA	NA	NA
Hubei picorna-like virus 26	1923106	Viruses	Riboviria	NA	NA	NA
Staphylococcus phage SA46-CL1	2591106	Viruses	Duplodnaviria	Heunggongvirae	Rountreeviridae	Rosenblumvirus
Streptococcus phage IC1	1448276	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage phiARI0004	1701811	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Salicola phage CGphi29	754067	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Brochothrix phage NF5	764561	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Colunavirus iLp1308	2845145	Viruses	Duplodnaviria	Heunggongvirae	NA	Colunavirus
Phietavirus B236	2846252	Viruses	Duplodnaviria	Heunggongvirae	NA	Phietavirus
Vedamuthuvirus Q33	2845459	Viruses	Duplodnaviria	Heunggongvirae	NA	Vedamuthuvirus
Mycobacterium phage Chris	2725626	Viruses	Duplodnaviria	Heunggongvirae	NA	Anayavirus
Saphexavirus VD13	1982380	Viruses	Duplodnaviria	Heunggongvirae	NA	Saphexavirus
Streptomyces phage Omar	2059882	Viruses	Duplodnaviria	Heunggongvirae	NA	Omarvirus
Slashvirus slash	1921710	Viruses	Duplodnaviria	Heunggongvirae	NA	Slashvirus
Bacillus phage NotTheCreek	1805952	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Wphvirus
Tequatrovirus T4	10665	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Moonvirus moon	1985342	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Moonvirus
Klebsiella phage KpLz-2_45	2698923	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Escherichia phage vB_EcoM_PHB05	2041347	Viruses	Duplodnaviria	Heunggongvirae	NA	Justusliebigvirus
Aphroditevirus aphrodite1	2560831	Viruses	Duplodnaviria	Heunggongvirae	NA	Aphroditevirus
Moabitevirus mv2050HW	2846179	Viruses	Duplodnaviria	Heunggongvirae	NA	Moabitevirus
Sasquatchvirus Y3	2734143	Viruses	Duplodnaviria	Heunggongvirae	NA	Sasquatchvirus
Pogseptimavirus PG07	2733996	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Pogseptimavirus
Pagevirus pascal	1921187	Viruses	Duplodnaviria	Heunggongvirae	NA	Pagevirus
Drulisvirus KpV48	2733603	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Drulisvirus
Taipeivirus IME250	2169688	Viruses	Duplodnaviria	Heunggongvirae	Ackermannviridae	Taipeivirus
Capvunavirus CpV1	2843988	Viruses	Duplodnaviria	Heunggongvirae	Guelinviridae	Capvunavirus
crAssphage cr273_1	2772095	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Buhlduvirus
Equid alphaherpesvirus 9	55744	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Varicellovirus
Luffa yellow mosaic virus	207240	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Begomovirus
Cucurbit yellow stunting disorder virus	51330	Viruses	Riboviria	Orthornavirae	Closteroviridae	Crinivirus
Pekhitvirus S04C24	2733943	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Pekhitvirus
Brucesealvirus CPS2	2843987	Viruses	Duplodnaviria	Heunggongvirae	Guelinviridae	Brucesealvirus
Xylella virus Sano	2560848	Viruses	Duplodnaviria	Heunggongvirae	Casjensviridae	Sanovirus
Jericarnavirus B	2560535	Viruses	Riboviria	Orthornavirae	Marnaviridae	Locarnavirus
Squash vein yellowing virus	397544	Viruses	Riboviria	Orthornavirae	Potyviridae	Ipomovirus
Dioscorea mosaic virus	2491019	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Bovine respirovirus 3	11215	Viruses	Riboviria	Orthornavirae	Paramyxoviridae	Respirovirus
Caprine respirovirus 3	2560372	Viruses	Riboviria	Orthornavirae	Paramyxoviridae	Respirovirus
Melon necrotic spot virus	11987	Viruses	Riboviria	Orthornavirae	Tombusviridae	Gammacarmovirus
Kanagawavirus pei20	2844109	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Kanagawavirus
Subteminivirus SMA7	2011079	Viruses	Monodnaviria	Loebvirae	Inoviridae	Subteminivirus
Staminivirus SMA9	2011080	Viruses	Monodnaviria	Loebvirae	Inoviridae	Staminivirus
Ohlsrhavirus culex	2734392	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Ohlsrhavirus
Tequatrovirus efftwo	2844193	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Eurybiavirus MED4213	2734106	Viruses	Duplodnaviria	Heunggongvirae	NA	Eurybiavirus
crAssphage cr55_1	2772060	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Culoivirus
Bovine atadenovirus E	2843876	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Atadenovirus
Moonvirus merlin	1985341	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Moonvirus
Rhizobium sp. N324	1703969	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Hapavirus graylodge	1972613	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Hapavirus
Torque teno virus	68887	Viruses	NA	NA	Anelloviridae	NA
Torque teno virus 29	687368	Viruses	NA	NA	Anelloviridae	Alphatorquevirus
Torque teno virus 28	687367	Viruses	NA	NA	Anelloviridae	Alphatorquevirus
Potato virus S	12169	Viruses	Riboviria	Orthornavirae	Betaflexiviridae	Carlavirus
Bovine orthopneumovirus	11246	Viruses	Riboviria	Orthornavirae	Pneumoviridae	Orthopneumovirus
Rotavirus C	36427	Viruses	Riboviria	Orthornavirae	Sedoreoviridae	Rotavirus
Fusarium poae negative-stranded virus 2	1849545	Viruses	Riboviria	NA	NA	NA
Tobacco etch virus	12227	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Krischvirus RB49	1985354	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Krischvirus
Shewanella sp. phage 1/4	1458859	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Otagovirus Psa374	2560680	Viruses	Duplodnaviria	Heunggongvirae	NA	Otagovirus
Bacillus phage WhyPhy	2801480	Viruses	Duplodnaviria	Heunggongvirae	Salasmaviridae	Bundooravirus
Tequintavirus DT57C	1567006	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Tequintavirus
Torque teno virus 19	687358	Viruses	NA	NA	Anelloviridae	Alphatorquevirus
Torque teno virus 18	687357	Viruses	NA	NA	Anelloviridae	Alphatorquevirus
Gammapapillomavirus 21	1961678	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Gammapapillomavirus
Kayvirus S253	1924734	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Kayvirus
Kayvirus SA12	1924730	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Kayvirus
Baoshanvirus BS1	2734046	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Baoshanvirus
Incheonvrus P12002S	1982246	Viruses	Duplodnaviria	Heunggongvirae	NA	Incheonvirus
Papaya ringspot virus	12205	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Tulip breaking virus	12229	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Brucella inopinata	1218315	Bacteria	NA	NA	Brucellaceae	Brucella
Salchichonvirus LP65	298338	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Salchichonvirus
Tequatrovirus kha5h	2844129	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Epsilonpapillomavirus 1	40537	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Epsilonpapillomavirus
Roseivivax sp. THAF40	2587858	Bacteria	NA	NA	Roseobacteraceae	Roseivivax
Murid gammaherpesvirus 7	2170180	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Rhadinovirus
Carnivore amdoparvovirus 3	2169702	Viruses	Monodnaviria	Shotokuvirae	Parvoviridae	Amdoparvovirus
Kigluaik phantom orthophasmavirus	1980539	Viruses	Riboviria	Orthornavirae	Phasmaviridae	Orthophasmavirus
Diatom colony associated dsRNA virus 17 genome type B	1678178	Viruses	Riboviria	NA	NA	NA
uncultured Mediterranean phage	1868660	Viruses	NA	NA	NA	NA
Sashavirus sasha	2734275	Viruses	Duplodnaviria	Heunggongvirae	NA	Sashavirus
Fletchervirus Los1	2560370	Viruses	Duplodnaviria	Heunggongvirae	NA	Fletchervirus
